id;name
10154764910034893_10154765836529893;الغرب الصليبي يحكم مصر عن طريق المساعدات كالقمح الأمريكي الذي لو قطعته أمريكا يوم عن مصر ربما يأكل المصريون بعضهم الآخر... والغرب يشترط على النظام المصري "حماية الأقليات" يقصد الأقباط ومنحهم مناصب في الدولة لكي يستمر بدعمه الغذائي والعسكري لمصر!!! والنظام المصري لا يجد بديلا عن الخضوع للإملائات الغربية ... ولهذا تجد أن أغنى أغنياء مصر من الأقباط مثل ساويرس... وتجد الكنيسة تحصل على كل ما تريد ... بل تجد الكنسية وكأنها دولة داخل دولة ... بينما يسجن مشائخ وعلماء المسلمين ويتعرضوا لجميع أشكال القمع والتنكيل والظلم!!! فك الله اسر الرئيس مرسي الذي قال "لكي تنصر أي أمة لا بد لها أن تزرع قمحها وتنتج دوائها وتصنع سلاحها بذراعها وليس من أعدائها" ... لهذا كانت مصر قد وصلت للإكتفاء الذاتي من القمح خلال عام واحد من حكم مرسي لمصر ثم أوعز الغرب لصبيّهم السيسي أن ينقلب عليه ليوقف تقدم مصر وتحررها من السطوة الغربية!!
10154764910034893_10154765556744893;الشعب المصري واحد. ....وموحد. ..وملتحم مع قيادته الوطنية وأمنه الوطني وجيشه العظيم. .....في الداخل والخارج. ....!!!!....ومحاولات التغطية.  على نجاحات القائد المصري الكبير. ...في لقاءات الجمعية العامة للأمم المتحدة. .........من طرف المتأسلمين الإخوان وأذنابهم وعملائهم وأبواقهم المأجورة ومحركيهم ومموليهم والمتحكمين في الأعناق والأرزاق والأبواق. ....وكذا صبيانهم السذج هنا وهناك. ............فشلت. ..قبل ولادتها القيصرية. .....وستفشل لا محالة. كما فشل عملاؤكم جواسيس العصر. ..ومكتب ضلالهم. .......في طرد هذه الفئة من الشعب المصرى. ....من بلده. ..بعد حرق كنائسهم بالجملة. .واغتيال أعداد فظيعة منهم. ....!!!!..والتي كان يفتخر بها المرضى. والمنافقون  ......في الحزب. ....الإخواني. . .عفوا في قناتهم الإسلاموية الإخوانية القطرية. ......!!!!!!!!!° هل نسيتم. ..؟؟؟؟..هل نسي الشعب المصري. ...والمعنيون خاصة. ..!!؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟؟ ."..ويمكرون  ويمكر الله والله خير الماكرين ". .صدق الله العظيم
10154764910034893_10154766593904893;اقباط المهجر وما يحدث منهم من قول وفعل خطا فى حق الوحده الوطنيه ولغه التشتيت التى سمعناها منهم ليست فى مصلحه الوطن وسيدفع فاتوره هذه الاخطاء الاقباط بداخل لعنه الله على الفتنه ومن احياها حفظ الله مصر من هذه التفاهات التى يجب ان تخرج من رجال دين ولما لم يطالبو بحق دماء مسبيرو باعوهم بس المصريين الرجاله مش هتسيب حقهم والله العدل قادم لامحاله ونراه قريبا
10154764910034893_10154765638314893;ألأقباط لهم وجهان ، هم ضد ألأخوان لأنهم مسلمون ويقفون مع ( عبدالفتاح السيسي ) وهو وكما تقول شهادة ميلاده أنه ( مسلم ) نفسي أعرف ماهو الفرق بين ألأثنان ؟؟ السيسي وألأخوان ؟؟ ممكن واحد قبطي يجاوبني ؟؟؟
10154764910034893_10154765765739893;الكنيسة والأزهر مؤسسات دينية وطنية لابد وأن تضطلع بدورها الوطنى ضد هجمات الخونة من العرب والعملاء للصهيونية أمثال تميم وعائلته ونتطلع لليوم الذى يتحلى فيه أمير قطر بالرجولة وبدلاً من مساندة المليشيات وصرف المليارات على الإرهاب أن ينظف بلده من القواعد الأجنبية
10154764910034893_10154766946039893;ياجماعة انا دخلت موقع rb7ni <3 انا ربحت هاتف ايفون6 و4 من اصدقائي ربحو لتربح هاتف انت ايضا اكتب في جوجل rb7ni وادخل للموقع الاول الموقع له مصدقية من جوجل ونسبة الربح كبيرة أانا حبيت افيدكم اكتبو في جوجل rb7ni وادخلو اول موقع ;) الهاتف يصلك مجانا حتى المنزل
10154764910034893_10154764976879893;‏لبيك يا الله وفي القلوب حاجات قد دست تنتظر بُشرى منك ، لبيّك يا الله خضوعاً نُصبح ونُمسي على ذكرك ☁. كل عام وانت بخير وسلامة  Al Jazeera Channel - قناة الجزيرة  $💖
10154764910034893_10154766811909893;لأمر الأهم في هذا المقام هو ظهور الكنيسة المصرية كحزب سياسي يقوم بالحشد لمهمة سياسية، وهو دور عرفت به الكنيسة في عهد الرئيس الأسبق حسني مبارك في إطار تفاهم غير مكتوب بين الطرفين، لكنها فقدت هذا الدور عقب ثورة 25 يناير 2011 حين تصدر شباب ومثقفون مسيحيون وحركات شبابية مسيحية لطرح الهموم المسيحية في إطار وطني عام يشاركهم فيه الكثير من المسلمين.
10154764910034893_10154766284514893;بالتوفيق للاخوة الاقباط ويحكموا مصر او يعملوا دوله ليهم محترمه بدلا من الزرايب والمدعشات العربيه اهو ع الاقل بيقبلوا العلمانية والمسلمين يلاقوا دوله جنبهم يهاجروا ليها بدلا من عبور البحار وجحيم العربان
10154764910034893_10154766874524893;السلاح الاقتصادى فى مواجهة توحش الاقباط واجرامهم هو سلاح سريع المفعول وسوف يؤتى ثمارة فى اسرع مما نتخيل وسوف يعيد الكثير منهم الى رشدهم ولو مرحليا ... فلا تستهينو ايها المسلمون بما فى ايديكم من اسلحة وهذا ابسط وايسر الطرق فى مقاومة الظالمين
10154764910034893_10154765471869893;الفرق بين العرب والغرب هو نقطة فقط ؟  فهم غرب ، ونحن عرب.. أرأيتم ؟  فقط نقطة .  وهم شعب يختار ، ونحن شعب يحتار ، نفس النقطة مجدداً !!  وهم تحالفوا ، والعرب تخالفوا ، عادت النقطة مرة أخرى . هم وصلوا لمستوى الحصانة ، والعرب مازالوا في مستوى الحضانة وما زال العرب يعانون مشكل النقطة هم تعلموا بالأقلام  ونحن تعلمنا بالأفلام   وعادت النقطة مجددا .
10154764910034893_10154765012604893;الغرب الصليبي يحكم مصر عن طريق المساعدات كالقمح الأمريكي الذي لو قطعته أمريكا يوم عن مصر ربما يأكل المصريون بعضهم الآخر... والغرب يشترط على النظام المصري "حماية الأقليات" يقصد الأقباط ومنحهم مناصب في الدولة لكي يستمر بدعمه الغذائي والعسكري لمصر!!! والنظام المصري لا يجد بديلا عن الخضوع للإملائات الغربية ... ولهذا تجد أن أغنى أغنياء مصر من الأقباط مثل ساويرس... وتجد الكنيسة تحصل على كل ما تريد ... بل تجد الكنسية وكأنها دولة داخل دولة ... بينما يسجن مشائخ وعلماء المسلمين ويتعرضوا لجميع أشكال القمع والتنكيل والظلم!!! فك الله اسر الرئيس مرسي الذي قال "لكي تنصر أي أمة لا بد لها أن تزرع قمحها وتنتج دوائها وتصنع سلاحها بذراعها وليس من أعدائها" ... لهذا كانت مصر قد وصلت للإكتفاء الذاتي من القمح خلال عام واحد من حكم مرسي لمصر ثم أوعز الغرب لصبيّهم السيسي أن ينقلب عليه ليوقف تقدم مصر وتحررها من السطوة الغربية!!!
10154764910034893_10154765096874893;وانتم محروقين ليه  يارب تفضلوا والعين كدة دايما  اذا لم تجد لك حاقد فاعلم انك فاشل
10154764910034893_10154766162394893;للاسف هذا الخسيسي عدو للدوله المصريه فهو يؤسس للطائفيه في مصر وهذا الشيئ مضر لاخوانا المسيحين والمسلمين فهو يتحرك بسياسة فرق تسد
10154764910034893_10154765153134893;انا مسلمة والمسيحيين وطنيين كفاكم حقد علي البلد دي موتوا  بغيظكم
10154764910034893_10154765114649893;الكنسية لا يمكن تلعب في مدنية مصر وحفظ حقوقها مصر السيسي رحمة بمليون من مرة من ايام مرسي
10154764910034893_10154765490329893;المحرقين كثير والمراهم عند زعيم الام ألعربيه الرئيس السيسي يا قناة المحروق  والحقيره 👎👎👎👎👎😈😈😈😈😈👺👺👺👺👹👹👹👹🐏🐏🐏🐏🐏🐏🐏👞👞👞👞👞👞
10154764910034893_10154765073159893;لاسياسه فى الدين ولا دين فى السياسه ..المقصود بيه الدين الاسلامى اما المسيحى يتدخل عادى
10154764910034893_10154765127764893;قناة الجزيرة تداري خيبتها وخسرانها مصر فيها 95% مسلمون فكيف ستسيطر الكنيسه وزراء وكابينه حكومية كامله لايوجد فيها نصراني وساويرس محاصر ومراقب
10154764910034893_10154765080829893;10% من الاقباط احتلوا دولة. واتوا بمخنث اجرب يحكم البلد. هذا المخنث الاجرب يخدم كل ماهو ضد مسلمين. لايرحم الله الرحم الذي اتئ بك الى دنيا
10154764910034893_10154765550354893;سبحان الله يمنعون اﻻحزاب الدينية ويطالبون بفصل الدين عن الدولة  وينادوا بعلمانية بحته خارج عبائة الدين  ثم يطلبون الدعم من الكنيسة القبطية ويستجدون منهم استقبال الرئيس ويرفعون علم مصر ومكان النسر الصليب فﻻ منتقد وﻻ معلق على هذا الفعل المشين حتى كاد السيسي ان يبدأ خطابه باسم المسيح
10154764910034893_10154765281689893;بل ستتحول مصر باجمعها الى دولة مسيحية و هذا ما لا يحمد عقباه رئيس يصالح و يدعم المحتل الاسرائيلي و ينكر مادون ذلك
10154764910034893_10154765084579893;....يستقبلون ويهللون للذين حرقوا وهدموا الكناءس والمساجد!!!!
10154764910034893_10154765967539893;تحياماسر اليهودية بسيسيها واقباطها ويسقط ثمانين مليون مسلم لايستطيعون القضاءعلى الوكيل الحصري لليهود السيسى والوكيل الحصرى للصليبيين تواضروس
10154764910034893_10154765623669893;عندما تتحول قناة الجزيرة الصهيونيه الناطقه بالعربي للفتن والتحريض والتضليل خصوصآ على مصر
10154764910034893_10154765130459893;ههههه العجب  في بلد عربي ولله اذا هذا الزمن انقلبت فيه  الموازين
10154764910034893_10154766160309893;ليت الكنيسة المصرية حزب يمارس السياسة بشرف بل هي فتنة جاءت بالدبابة لقتل الشعب المصري
10154764910034893_10154766748159893;مش كانوا بيقولوا لادين بالسياسة علي العموم لادين بعد الاسلام فالحمد لله علي نعمه الاسلام
10154764910034893_10154765952719893;وداعا مصر اصبحت ضد الإسلام والمسلمين سنحاربك بجميع الوسائل، السيسي دهب بك إلى الهاوية
10154764910034893_10154765584689893;انتم عايزين اية بالظبط الاقباط اخواتنا حتي في اشد الظروفوالمسلمين كانو معهمفي كل وقت وحين
10154764910034893_10154765441774893;كلام غريب مرة فصل الكنيسه عن الحكم والسياسه والمرة جاريه تفتش في الحكم وفرض النفوذ كلام عجيب
10154764910034893_10154766362489893;هو من اختصاصات البابا انه ينادى للحشد مش ده كده اقحام للدين فى السياسة وتجارة بالدين
10154764910034893_10154765531064893;كنيسة مصرية حزب رديكالي خخخخخخخخخخخ وسياستهم فرق تسود ههههههههههه وفكرهم انبطح تنعم خخخخخخخخخخخخخخخ مثل معبد امون مسحيون ينعمون ومسلمين الاخوان يعانون يجب قلب موازين لصلح مسلمين ان عملو بيما يرضي الله ورسوله
10154764910034893_10154765017329893;تحبه للأخ قطب العربي صاحب المواقف الراءعه والتي ترفع الرأس فهو مصري حر باركه الله ورعاه
10154764910034893_10154765019339893;ممكن نعرف الي اى نظام ديمقراطي ينتمي نظام الحكم في قطر
10154764910034893_10154766567539893;قناة الجزيرة .. فتنة لمن لا فتنة له ... الله يلعنكون  انتو سبب كل مصايب امتنا ...من يوم طلعت الجزيرة بلشت المشاكل و الفتن .
10154764910034893_10154765035809893;كنيسه محاربه قائدها شيطان رجيم .لقد حفر قبور النصارى وان غدا لناظره قريب
10154764910034893_10154765070784893;ده اخره ماهو مش لقيه قال اقول للكنيسة بقي هي ال هتعملي الزفه البلدي. دي وكدا الكنسية. بتخلي شكلها وحش
10154764910034893_10154765043474893;قطب العربى خخخخخ اخوانى الجزيرة معندهاش غير الاخوان مفلسين
10154764910034893_10154765764379893;عاجل الشعب القطري يقومون بي ثورة على أمير قطر بعد انقلاب على أبوه
10154764910034893_10154767269179893;ابيتم الحكم وحكم الاخوان وبذلك رفضتم الطريق الى تطبيق شرع الله فسيسلط عليكم من يذلكم
10154764910034893_10154765781284893;الى et leader طالما اعزب يبقى عايز تتناك ونفسك فيه تاخده للبيض وخايف من الحبل.
10154764910034893_10154765757924893;هو دا كلام الاخوان الزباله الست في جهاد النكاح والرجل في السجن يطلع يلاقي الحجه مخلفه ٨ عيال من فين دول ياحجه تقول لهو من جهاد النكاح بقول لها الله ببارك فيكي هم با العيال دي الي بتشتم في مصر وتخرب في عشان هما اولاد زنا زنا زنا زنا زنا وكلهم اخوان مع بعض عشان كدا سمي بالاخوان
10154764910034893_10154765462739893;الشعبية المزيفة لن تنفع السيسي في شئ وسيسقط حتما
10154764910034893_10154765460774893;ولن ترضي عنك اليهود ولا النصارى حتي تتبع ملتهم
10154764910034893_10154765365594893;الاخوان جالهم لوس
10154764910034893_10154765473974893;قطب العربي خاروف هارب الي تركيا ولا يعتد بكلام الخرفان
10154764910034893_10154765057714893;ادخلو ادخلو علي الفتنه الطاءفيه
10154764910034893_10154765412429893;اتعالجو يا خرفان المرض النفسي مش عيب 😂
10154764910034893_10154765439154893;عاش الهلال مع الصليب خليها تاكلكم يا خرفان
10154764910034893_10154765019264893;الحريه يجب ان لاتقيد ابدا بتقليد عرفي او مذهب ديني عندذلك لاتسمى حريه بل تجمع حركي اوسياسي
10154764910034893_10154766754669893;سلطة فاسدة ،حكم عسكر منذ 60عام فشل في كل شئ . اصبحت مصر أكثر الدول تخلفا وفساد .
10154764910034893_10154766008029893;مااااسر حتبئا أد زبالة الدنيا
10154764910034893_10154765166759893;يعني حزب الاخوان المسلمين ماذا ؟؟؟؟ ماهو حزب ديني اسلامي ما الفرق ؟؟  هذا تناقظ هاهاها
10154764910034893_10154764993764893;كل اللي استقبلوا العرص في نيويورك مسيحيين أولاد وسخة
10154764910034893_10154765461739893;لما تتحول الكنيسه في مصر الى حزب سياسي المسيحيين اكثر ناس خسرانه
10154764910034893_10154764984224893;مش ع اساس المسيحين بحكو لا دين في السياسه ولا سياسه في الدين احا احا
10154764910034893_10154768742599893;اصبحت متأكد ان السيسي مخلوط بين اليهودية والماسونية والصليبية
10154764910034893_10154766159639893;نهاية القصه ان مصر هتموت فى الآخر هههههه
10154764910034893_10154767048319893;ومحدش قال تدخل دين في سياسة ليه لان علي هواهم
10154764910034893_10154765537959893;القطعان
10154764910034893_10154766752839893;ليس حزبا سياسيا انما تعريصا وتطبيلا
10154764910034893_10154765479554893;الكنيسة المصرية هي احدى ادوات الارهاب الصليبي العالمي
10154764910034893_10154765645924893;هههههههههه هتموتو من غيظكم صح 😂😂😂😂😂
10154764910034893_10154769550319893;شيلو صورة المسيح وحطو العلم المصري محلو
10154764910034893_10154767203779893;الاسلام السني يسحق....برعاية حماية الاقليات..
10154764910034893_10154766479249893;انتم يلمصريين شبعتو وركلتو نعمتكم بارجلكم تحملو مايجري لكم
10154764910034893_10154765478664893;hg;kdsm hglwvdm id hp]n h],hj hghvihf hgwgdfd hguhgld
10154764910034893_10154765907884893;الخلط هنا بين الدين والسياسه مباح؟؟؟؟؟؟
10154764910034893_10154766688439893;بس يابغل
10154764910034893_10154765118914893;العرص عوزها طائفيه
10154764910034893_10154769455894893;هذا النوع الريح آلجاي أيديهم(خونة)
10154764910034893_10154765840364893;صارت كباريه سياسى وليست حزب سياسى فقط
10154764910034893_10154766742449893;ومن حزب سياسي الى كاسبا
10154764910034893_10154765263894893;التعريص ثم التعريص ثم التعريص.
10154764910034893_10154765022999893;طول عمرهم مسيحي مصر ماخدين موقف سلبي من الحق
10154764910034893_10154769024969893;لديكم تويتر وفيس بوك معكم
10154764910034893_10154765128399893;هذه من بركات حزب الاخونجيه في ثورة يناير
10154764910034893_10154766310384893;اكذب و احكر و اقذر قناه على وجه الأرض
10154764910034893_10154766797419893;خونة وقتله هما ورئيسهم بلحه
10154764910034893_10154765241984893;المسيح السياسي ماعادش الاسلام السياسي
10154764910034893_10154766749914893;fassl eldine 3ani siassa .hia hadi
10154764910034893_10154764982284893;مصالح .،،،.
10154764910034893_10154765736279893;على ما يبدو الاقطاب يريدون تقسيم مصر
10154764910034893_10154765693519893;الكنيسة ليست إلا لجلب مصالحها فقط
10154764910034893_10154766826639893;الاسلام كلما حورب اشتد وكلما حوصر انتشر . نصيحة للعرص
10154764910034893_10154767362134893;الكنيسه لا تمثل المسحين المصريين بحق
10154764910034893_10154767026419893;الخيانة لا دين لها
10154764910034893_10154767993829893;هذا حزب ارهابى شيطانى
10154764910034893_10154766275939893;حذاري منهم فهم مثل اولاد لمتعة
10154764910034893_10154769408519893;There is a difference to support certain regime  being one of  it's  pillars and to work to preserve doctrine!!!church must learn lessons if the past!
10154764910034893_10154767720999893;huyhop
10154764910034893_10154765260729893;فاضل انك ترد مصر من دولة إسلامية الى مسيحية ياسلام
10154764910034893_10154765685979893;دولة التعررررر
10154764910034893_10154765823944893;الجزيرة طول عمرها تكذب عادي
10154764910034893_10154767722959893;قناه الجزيره بصراحه دوووا للعرص وصبيانه فى اللجان الالكترونيه ... ياعينى مش ملاحقين على بوستات الجزيره  ، طول النهار نازلين يهررروا عماللهم وجع فى طيازهم 😆 ربنا يكون فى عونهم 😂😂😂
10154764910034893_10154766365019893;ا
10154764910034893_10154765412839893;الكنيسة في كل انحاء العالم مسيسة حتى النخاع.
10154764910034893_10154765924269893;هههههههههههههههه مرتزقة للعرص
10154764910034893_10154765381274893;السيسي امه اليهوديا رجل مفسد جاهل مركب مجرم يقتل شعبه.
10154764910034893_10154766359774893;لكم يوم يا عباد الصليب
10154764910034893_10154765136409893;غ
10154764910034893_10154766149909893;ههههههههه
10154764910034893_10154765768654893;ههههههههههه الخرفاااااااااان اتجننت.  #قطر_بنت_الوسخه. #بنحبك_ياسيسي.  #السيسي_فخر_مصر.
10154764910034893_10154765129089893;اهههههههههههههههههههههههههههههههههههههه لااول مره وفي تاريخ الامة رئيس يستمد شرعيتة من الرقصات والعاهرات  والعرصات ..وهززززززياوزززززز..........مفيش ممعيش هتوكلو مصر يعني --- اسالو الجيش
10154764910034893_10154766414234893;مصر الانقلاب تحت حكم البابا السيزي!!!!!
10154764910034893_10154765664799893;سيسي  يهودي إسرائيلي
10154764910034893_10154765033994893;ضربة معلم يا سيسي  رفض اقباط المهجر كان حجه ودلوقتي بح برافوا عليك
10154764910034893_10154768574484893;هذا يضر بأمن الدولة ويزيد الفرقه والتنازع والطائفية  بين أبناء الوطن الواحد
10154764910034893_10154765376894893;الله يجازيكم سيسي وعصابته خليتوالنصاري لهم الكلمه العليه في مصر  بديل للإسلام والمسلمين حسبي الله ونعم الوكيل فيكم
10154764910034893_10154767980684893;هنا لا فصل بين الدين والسياسه  حسب الاهواء والمصالح
10154764910034893_10154765464939893;https://www.facebook.com/VideoYoum7/videos/1311254612240157/
10154764910034893_10154765819694893;https://www.facebook.com/%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-16001-416329348410941/
10154764910034893_10154765497854893;قطر-بنت-الوسخة
10154764910034893_10154766402584893;قطر بت الوسخه
160729029892_10154764504009893;قال السيسي "اسمحوا لي بأن أخرج عن النص".. وتابع "أتوجه من هذا المنبر الذي يمثل صوت العالم بنداء إلى الشعب الإسرائيلي والقيادة الإسرائيلية بضرورة إيجاد حل لهذه القضية"
160729029892_10154764501204893;#مراسلو_الجزيرة | تناول البرنامج مواضيع فن التطريز الفلسطيني المتوارث عبر الأجيال والتعاونيات النسوية في #موريتانيا وبازار طهران الذي يعد وجهة سياحية ومعلما سياحيا بارزا
10154764501204893_10154764997154893;الفلسطينييين ما باعو أرضهم أخدوها اليهود المجرمين غصبن عنهم وكافحو وقدمو شهداء لكن مالقو الدعم الحقيقي متل اسراءيل يلي امريكا بتدعمها بالمليارات والمعدات الحربية
10154764501204893_10154764848184893;شخص كان يلعب لعبة البوكيمون غو على الطريق في الليل  وفجاة تم الاعتداء عليه بشدة دون ان يشعر  https://www.youtube.com/watch?v=bU8sonEBW6s
10154764501204893_10154764892024893;هدول نساء موريتانيات 😮 ولا فلسطينيات هناك؟ كيف تعلمو التطريز؟؟
10154764501204893_10154765051299893;ممكن تردد القناة عالنايل سات
10154764501204893_10154765979769893;فلسطين اغتصبوها اسرءيل بمساعدة امريكا و حكام العرب
10154764501204893_10154764847339893;🐡
10154764501204893_10154765647569893;تحية لكل امراة مكافحة .
10154764501204893_10154764954759893;هو في بعد فن التطريز التراث الفلسطيني
10154764501204893_10154765623369893;من هذه النساء فلصطينيات او موريتانيات
10154764501204893_10154765827784893;https://www.facebook.com/%D8%B5%D9%8A%D8%A7%D9%86%D8%A9-%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%D8%AC-16001-416329348410941/
10154764501204893_10154764895554893;#قطر_بنت_وسخه #تميم_ابن_وسخه
160729029892_10154764477799893;دهوك.. مدينة عراقية تتميز بحالة فريدة من الأمن حيث يترك التجار محالهم مفتوحة بعد انتهاء العمل في ساعات الليل ويكتفون بوضع قطعة قماش على أبوابها
تقرير: أحمد الزاويتي
10154764477799893_10154764800549893;الجزيرة ماخليتو عينكم على شي الا حركتوا حرك. الله يستر على دهوك
10154764477799893_10154765194364893;شعب الكري شعب أصيل ورثه هذه الامانه والأخلاق الحسنه من أجدادهم الأمراء قبل عشرات الاف السنين ولاكن أكثر الكورد لا يعرفون تاريخم العضيم الله يحمي كل الأكراد في كل بيقاع الأرض امين
10154764477799893_10154764868474893;حبيبي كل كوردستان هك في امان وصدق وخوف من الله عنجد الشعب الكردي مرفوع عنن القلم تعرف لش مو الكراد اللي قتلو عمر و عثمان وعلي و الحسن والحسين وأهل البيت الرسول صغار قبل كبار أكراد ماتحلفو مع الغرب ع العثمانين الخلافة الإسلامية مو أكراد باعو القدس الله يبارك بي شعب الكردي
10154764477799893_10154765079354893;ان اﻻكراد فيهم ميزه الشعب يخاف الله ويراعي الله في تعامله مع الغير بالبيع والشراء فلذلك الله أحبهم واعطاهم طبيعه خﻻبه وجو جميل وأمان اللهم ادمها عليهم
10154764477799893_10154765364994893;ماشاء الله لا عجب فهم أحفاد سيدي صلاح الدين الأيوبي رضي الله عنه
10154764477799893_10154764854739893;لماذا يخشى أعداء الأمة إنهيار داعش ؟  ليست فقط أمريكا وكذلك موسكو وطهران وأصحاب الكروش والعروش واتباعهم من المرتزقة وأجهزة المخابرات وضباط عسكر جيوش الكروش والعروش  لأن الاستحقاقات ستكون فاضحة لهم وعاصفة بكل كيدهم ومكرهم وخاصة العدو المباشر الصهيوني والصفوي الرافضي والصليبي الروسي القذر.
10154764477799893_10154764836304893;هذا ما نراه اليوم ! كان الأمن ايام صدام حسين يرحمه الله أحسن من هذا بكثير !
10154764477799893_10154765995884893;اكثر محافضه كرديه لمه نروحها نحس انها ما عدها تفرقة عنصريه الله يحفضها  اجمل سد هوه سد دهوك
10154764477799893_10154764764229893;‏لبيك يا الله وفي القلوب حاجات قد دست تنتظر بُشرى منك ، لبيّك يا الله خضوعاً نُصبح ونُمسي على ذكرك ☁. كل عام وانت بخير وسلامة  Al Jazeera Channel - قناة الجزيرة  $💖
10154764477799893_10154764816204893;ومدينه اربيل نفس الشيئ بالظبط , الله يديم الامن والامان على جميع المسلمين
10154764477799893_10154765485204893;الله الله على دهووك احلى ايام حياتي عشتها بدهوك ..سرسنك وعماديه وزاخو ربي يحفضها واهلها..
10154764477799893_10154765635149893;باختصار دهوك مدينة كردية وهذا هو سبب الأمن،لو كانت في دولة عربية لعمتها الفوضى والسرقة والتحرش و و و....
10154764477799893_10154767600549893;شي مفرح ويثلج الصدور ان الخير لايبرح أبدا بلاد المسلمين ولله الحمد ، غفل معدوا التقرير عن اهم نقطة في الخبر وهي لماذا ؟؟؟ ماالسبب الموجود في مجتمع هذه البلدة الذي جعل الجميع بهذه العفة والتعاون والاخلاق الطيبة من بعد مخافة الله عز وجل ليكونوا قدوة لبقية المدن ، اخواننا الأكراد معروفون بأخلاقهم وتدينهم وعاداتهم العشائرية ولكن ايضا هو حسن تعامل فيما بينهم تجارا ومواطنين نتج عنه اكتفاء وقناعة الجميع برزقهم ...الله اعلم
10154764477799893_10154767453584893;الحمدلله هكذا فقط نشرف هذا الدين فلتكن هذه المدينه انطلاقة الامل الجديد وقدوه لشرق اوسط امن جديد لان الامن والمحافظه على النفس البشريه عمودين من اعمدة الشريعه الخمس. انا اعتز بكم كل التقدير والاحترام. تعالو لنتنافس على هذا الامن المطمأن الجميل الذي يعطي الحياة طعما ورونقا ويعكس الشكر والتقدير لنعم وخلق الخالق.
10154764477799893_10154769644154893;تعلموا يا أيها الحزائري صعود القمة بالاخلاق وليس ان تبقى تشاهد غيرك من بعيد ، اخنا في الجزاير تكسر الاقفال و تحرق الابواب لأجل سرقة محل ويركب الشخص و يزاحم في الحافلة لأجل صرقت برطفاي تاع واحد مسكين يزاحم باش يوصل لدار يشوف ولادوا و يفرحهم بلي جاب و في اخر المطاف ما يلقا والو في حيبوا توعو يا شعب لان الامر موش تاع بوتفليقة ولا الجيش الامر هو الشعب الأفراد التوعية والا خلاق
10154764477799893_10154764828719893;الجيش الأثيوبي خامس أقوى جيش في العالم والملقب بـ "خير أجناد الأرض" جيش قوي ولا يخشى في الله لومة لائم ، لم يكـترث لتـهديدات المصـرين والأمم المتحدة وقام بتأمين بناء "سد النهضة" ، حيث أن هذا السد سوف يسبب عطـش الشعب المصري وسيجعل الرئيس المصري الخسـيسي يتحمـم بـ "البول" بدل الماء
10154764477799893_10154764843954893;ايبيا حتي سبعينات كانت  محلات بيع الذهب في طرابلس عند الاذان تضع عصا امام الباب و ذهب الناس لصلاة ثم ترجع ولم تحدث جريمة
10154764477799893_10154766005964893;اللهم ادم الامن والامان في ربوع كوردستان وجميع البلاد آمين يا رب العالمين
10154764477799893_10154765960274893;هذا هو اخلاق الاكراد بارك الله بنا والله يديم هذه الاخوة بين شعبنا الكوردي يارب
10154764477799893_10154765198414893;دريروا بالكم لا تدخلون السيستاني الصنم ولا اي واحد من وكلاءه الايرانيين لأن وين ميدخلون يخربون كلشي
10154764477799893_10154766070589893;يبوووووووو شكد فرحت من سمعت هيج ربي يديمها عليكم نعمه ولاتخلون حاقد او مدمر بنصكم
10154764477799893_10154765619619893;الاكراد العراقيين احسهم ناس طيبين واخلاقهم عالية ولد ناس واطباعهم عشائرية وجميلة علي عكس اخلاق المنتمين للوحدات الكردية بسوريا بدون اخلاق ودين
10154764477799893_10154764825704893;الله يحميها ويزيد من امنها وامانها ويبعد عنها الجزيرة والعربية يلي رح يفضحوهم
10154764477799893_10154765947579893;يختلف اهل دهوك عن باقي محافظات كردستان بارتباطهم بالاسلام اكثر من الاخرين ويتحلى اهلها بالاخلاق والطيبة
10154764477799893_10154765124034893;بلاش تكتبوا عن حاجة لسة حلوة فى بلاد المسلمين احسن الصهاينة بيدخلوا لبث الذعر والخوف فى كل شبر ربنا يستر
10154764477799893_10154764817119893;دهوك مدينة كوردية مشان هيك بيعم فيها الامن والامان ..لايستطيع الجبناء امثال الجزيرة  قولها تف
10154764477799893_10154766050004893;والله الاقليم كلة امان عندي صديقات بالخارج رجعوالهناكالوماشفنامثل هذاالامان
10154764477799893_10154764857724893;رب اجعل بلاد المسلمين امنا امانا واحفظ المسلمين جميعا من كل سوء يارب العالمين
10154764477799893_10154765908124893;علما قوانين محاكمة السرقات ليست قاسية ولا قوات أمنية كبيرة تحسب انفاس الناس في إقليم كردستان. .وبالرغم من هذا هناك حالة من القناعة
10154764477799893_10154765884734893;دخلي يستلمون دهوك جماعته حتى كتل بالشارع يصير ههههههههه الله يديم عليهم الامن والامان
10154764477799893_10154765928469893;جماعه أم حازم ليش ما يتعلمون من الاكراد  لو بس يعرفون يسبون و يغلطون
10154764477799893_10154766134294893;الله يحميها ويدوم الأمن والأمان بكل بلاد المسلمين  حالها كحال اربيل هولير عشت فيها ورأيت الأمان الموجود
10154764477799893_10154764854229893;في حراس باليل بيدفعولهم فلوس+ان كل دكان مركب كمرات والزباين عارفه كده الي هيسرق هيتجاب 😂😂😂
